Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
14-May-12,455.15,469,443.45,459,457.15,1244323,5672.94
11-May-12,452.8,468.2,446.25,458,457.55,2231073,10170.2
10-May-12,470.1,485.95,452.85,453.75,456.55,1802627,8458.19
9-May-12,478,486.9,468,470,470,1204479,5743.79
8-May-12,503.5,510.75,476.3,476.3,484.55,1167039,5788.45
7-May-12,479,509,472,507.35,501.75,1310692,6397.22
4-May-12,494,498.8,475.6,489,485.3,1209223,5907.69
3-May-12,505,507.45,491.1,494.25,494.15,1162790,5804.06
2-May-12,504,515.5,502.3,504.5,505.15,1593368,8125.7
30-Apr-12,486.65,509.3,479.6,504.5,504,1946425,9613.58
28-Apr-12,488,489.8,484.65,486.7,486.65,149388,726.85
27-Apr-12,492.9,498.05,475,480.35,480.85,1236685,5994.03
26-Apr-12,482.9,501.2,478.2,487.4,488.45,2369304,11639.64
25-Apr-12,479.9,487.8,472.7,477.25,480.5,1537601,7380.15
