Date, Open Price, High Price, Low Price, Last Traded Price , Close Price, Total Traded Quantity, Turnover (in Lakhs)
17-Sep-12,1756.3,1759,1662,1677,1670.5,909462,15316.85
14-Sep-12,1815,1815,1739.55,1746.25,1747.5,467255,8290.69
13-Sep-12,1775,1797,1754.2,1780,1778.8,418524,7437.41
12-Sep-12,1735,1785.75,1731,1771.25,1769.4,469604,8244.82
11-Sep-12,1720,1734,1712.8,1729,1725.85,171192,2952
10-Sep-12,1735,1750,1711.25,1720,1716.65,583667,10098.85
8-Sep-12,1710,1734.9,1698,1734.9,1725.65,66464,1143.28
7-Sep-12,1686,1702,1681.25,1700,1700.1,279599,4747.31
6-Sep-12,1670.25,1677.65,1665,1675,1673.7,114027,1904.8
5-Sep-12,1679.25,1689.95,1654.2,1675,1676.45,178251,2989.21
4-Sep-12,1673,1686.65,1667.3,1683.6,1681.2,189761,3184.43
3-Sep-12,1675.05,1682.05,1662.25,1670,1670.2,215002,3590.24
31-Aug-12,1685,1702.85,1668,1678.75,1677.6,199879,3365.41
30-Aug-12,1688,1702.5,1667,1699.95,1695.7,430491,7286.68
29-Aug-12,1698,1708,1676.05,1686.05,1687.65,219386,3709.52
28-Aug-12,1672.5,1700,1667.05,1699,1695.25,153747,2592.07
27-Aug-12,1679.5,1698,1665.1,1670,1671.1,170554,2864.64
24-Aug-12,1678,1682.5,1662.7,1676.1,1677.1,140487,2348.99
23-Aug-12,1687.9,1707.25,1672,1675,1675.05,236227,3988.4
22-Aug-12,1656.8,1696,1656.8,1677.45,1676.1,357204,6020.98
21-Aug-12,1660.2,1665.9,1641.5,1659,1659.95,241829,4011.62
17-Aug-12,1664.9,1680,1643.2,1670,1669,276224,4586.78
16-Aug-12,1647.25,1669.3,1638,1655.15,1658.6,202769,3369.76
14-Aug-12,1652,1652,1630,1647,1645.65,258312,4247.2
13-Aug-12,1645,1645.15,1634.1,1640,1640.15,177464,2909.29
10-Aug-12,1649.8,1654.6,1637.95,1654,1644.65,164804,2707.12
9-Aug-12,1667.9,1667.9,1645,1649,1649.35,174785,2891.54
8-Aug-12,1645,1668,1642.6,1659,1657.35,150943,2495.65
7-Aug-12,1666,1674.75,1630.75,1662,1659.3,161944,2695.97
6-Aug-12,1681.8,1684.8,1652.5,1658,1658.05,138195,2297.46
3-Aug-12,1644.8,1678,1644.5,1666.1,1673.45,320272,5347.23
2-Aug-12,1637,1650,1619,1645.55,1647,172073,2827.25
1-Aug-12,1615,1642.8,1615,1633,1635.95,202857,3302.77
31-Jul-12,1639.8,1639.8,1601.3,1617.8,1614.95,363593,5867.79
30-Jul-12,1630,1639,1610.25,1625,1625.15,512333,8321.74
27-Jul-12,1630.25,1637,1611,1622,1621.35,283823,4599.29
26-Jul-12,1615,1648.5,1609.95,1621.5,1623,645095,10508.48
25-Jul-12,1634,1634,1593,1618.5,1615.7,219852,3538.63
24-Jul-12,1634.6,1638.75,1603.8,1625.5,1627.15,347458,5621.7
23-Jul-12,1602.1,1633.95,1590.5,1630.35,1629.4,312921,5077.23
20-Jul-12,1640,1640,1597.8,1609,1611.2,1133680,18263.49
19-Jul-12,1686,1697.5,1642.55,1662.1,1654.55,878174,14637.15
18-Jul-12,1711,1714.8,1661.8,1672,1672.45,265897,4469.5
17-Jul-12,1690,1719.8,1687.3,1705.1,1704.55,384352,6576.22
16-Jul-12,1653.1,1695,1630.45,1675,1675.35,311388,5224.6
13-Jul-12,1664.9,1664.9,1639,1650,1646.6,161834,2663.99
12-Jul-12,1636,1658.9,1636,1650,1649.5,115697,1905.63
11-Jul-12,1661.25,1663.9,1633.85,1646.8,1644.75,293174,4832.41
10-Jul-12,1649.8,1669,1641.25,1659,1657.95,238930,3960.9
9-Jul-12,1625,1647,1620,1639.1,1640.2,201391,3297.82
6-Jul-12,1632.25,1640.9,1614,1637.2,1634.4,198046,3216.42
5-Jul-12,1630.25,1637.7,1615.65,1630.95,1628.5,379749,6174.77
4-Jul-12,1672,1683.4,1627.05,1640,1642.3,522381,8587.97
3-Jul-12,1652.25,1675,1652.25,1670,1668.6,469922,7829.34
2-Jul-12,1636,1649.9,1629,1648,1644,267695,4395.12
29-Jun-12,1622,1653.6,1621.1,1646.7,1648.15,278832,4582.15
28-Jun-12,1602,1621.75,1600,1615.5,1611.5,330655,5328.75
27-Jun-12,1608,1614.9,1600,1610.25,1609.45,240901,3869.8
26-Jun-12,1590.25,1609,1590.25,1600,1600.9,330107,5287.29
25-Jun-12,1575,1594.9,1575,1590,1590.25,412128,6550.89
22-Jun-12,1569.9,1589.9,1569.9,1580.2,1584.05,232520,3684.21
21-Jun-12,1577,1598,1569.8,1584.25,1586.1,334053,5294.47
20-Jun-12,1544.8,1603.9,1544.8,1589.75,1591.6,554107,8791.66
19-Jun-12,1540,1552.8,1526.4,1546.5,1546.75,655162,10116
18-Jun-12,1587.9,1589.25,1536,1537.75,1543.1,302934,4695.83
15-Jun-12,1552.15,1587.5,1546,1575,1579.3,332785,5220.64
14-Jun-12,1578.95,1580,1543.05,1552,1555.15,243118,3794.8
13-Jun-12,1580,1590,1565,1571.3,1568.85,218583,3442.11
12-Jun-12,1599.8,1599.9,1563,1582.5,1581.8,430104,6795
11-Jun-12,1623.6,1638.4,1603.1,1604.1,1610.6,245196,3967.76
8-Jun-12,1597.2,1629,1597.2,1624.1,1621.25,428534,6910.86
7-Jun-12,1624,1624,1607,1618.05,1617.15,569719,9207.92
6-Jun-12,1611,1639,1601.3,1615,1615.5,676133,10931.27
5-Jun-12,1619,1623.35,1596,1618,1618.4,299768,4834.8
4-Jun-12,1631,1645.5,1601.05,1622,1622.05,324550,5248.89
1-Jun-12,1687.9,1687.9,1633.45,1650,1650,308119,5086.65
31-May-12,1673,1689.8,1669.55,1680,1685.6,402275,6764.82
30-May-12,1705,1705,1667.1,1686,1683.5,194787,3273.96
29-May-12,1699.9,1707.9,1688,1702.5,1700.95,196445,3340.69
28-May-12,1682.1,1703,1677.95,1696,1697,63942,1081.34
